Data,Zatrzymani na gorącym uczynku,Zatrzymani poszukiwani,Zatrzymani nietrzeźwi kierujący,Wypadki drogowe,Zabici w wypadkach,Ranni w wypadkach,Sun,Moon,Mercury,Mercury speed,Mars,Mars speed,Uran,Uran speed,MoonSun distance,MercuryMars distance,SunMars distance,SunUran distance
08.12.2013,524,117,213,34,1,39,256.52,331.43,245.13,1.54,180.31,0.51,8.63,-0.01,74.91,64.83,76.21,-112.11
07.12.2013,470,113,163,75,4,104,255.5,317.15,243.6,1.54,179.79,0.52,8.63,-0.01,61.65,63.8,75.71,-113.13
06.12.2013,412,184,137,118,5,183,254.49,302.53,242.06,1.53,179.28,0.52,8.64,-0.01,48.05,62.79,75.21,-114.16
05.12.2013,557,214,160,104,12,111,253.47,287.65,240.53,1.53,178.76,0.52,8.65,-0.01,34.18,61.77,74.72,-115.18
04.12.2013,530,239,167,81,5,97,252.46,272.62,239.0,1.52,178.23,0.52,8.66,-0.01,20.16,60.77,74.22,-116.21
03.12.2013,491,284,140,79,5,95,251.44,257.6,237.48,1.52,177.71,0.52,8.68,-0.01,6.16,59.77,73.73,-117.24
02.12.2013,539,232,201,108,11,128,250.43,242.74,235.96,1.51,177.18,0.53,8.69,-0.01,-7.68,58.78,73.24,-118.26
01.12.2013,972,123,481,91,16,110,249.41,228.18,234.46,1.5,176.66,0.53,8.7,-0.01,-21.23,57.8,72.76,-119.29
30.11.2013,829,123,374,112,16,129,248.4,214.02,232.96,1.49,176.13,0.53,8.72,-0.01,-34.38,56.83,72.27,-120.32
29.11.2013,699,211,194,119,6,132,247.38,200.3,231.47,1.48,175.59,0.53,8.73,-0.02,-47.09,55.88,71.79,-121.35
28.11.2013,483,195,140,105,9,124,246.37,187.02,230.0,1.47,175.06,0.54,8.75,-0.02,-59.35,54.94,71.31,-122.37
27.11.2013,481,198,137,87,11,101,245.36,174.15,228.54,1.45,174.52,0.54,8.76,-0.02,-71.2,54.02,70.84,-123.4
26.11.2013,479,192,147,101,7,119,244.35,161.64,227.1,1.43,173.98,0.54,8.78,-0.02,-82.71,53.12,70.36,-124.43
25.11.2013,504,215,191,113,12,114,243.34,149.41,225.69,1.4,173.44,0.54,8.8,-0.02,-93.93,52.24,69.89,-125.46
24.11.2013,705,126,301,85,12,103,242.32,137.37,224.3,1.37,172.9,0.54,8.82,-0.02,-104.95,51.4,69.42,-126.49
23.11.2013,706,128,260,88,13,110,241.31,125.47,222.95,1.33,172.36,0.54,8.84,-0.02,-115.85,50.59,68.95,-127.52
22.11.2013,627,233,233,104,8,126,240.3,113.61,221.64,1.29,171.81,0.55,8.86,-0.02,-126.69,49.82,68.49,-128.55
21.11.2013,575,210,202,111,14,126,239.29,101.74,220.37,1.24,171.27,0.55,8.88,-0.02,-137.55,49.1,68.03,-129.58
20.11.2013,564,236,170,107,7,121,238.28,89.81,219.16,1.18,170.72,0.55,8.9,-0.02,-148.47,48.44,67.57,-130.62
19.11.2013,519,251,160,63,9,80,237.27,77.77,218.01,1.12,170.17,0.55,8.92,-0.02,-159.51,47.84,67.11,-131.65
18.11.2013,664,183,265,87,11,92,236.27,65.58,216.93,1.04,169.62,0.55,8.94,-0.02,-170.68,47.31,66.65,-132.68
17.11.2013,702,114,285,66,12,79,235.26,53.23,215.94,0.95,169.06,0.55,8.97,-0.02,177.97,46.88,66.2,-133.71
16.11.2013,672,125,297,68,9,84,234.25,40.69,215.04,0.84,168.51,0.56,8.99,-0.02,166.44,46.54,65.74,-134.74
15.11.2013,566,178,195,74,6,83,233.24,27.96,214.26,0.72,167.95,0.56,9.02,-0.03,154.72,46.31,65.29,-135.77
14.11.2013,514,198,188,76,8,93,232.24,15.02,213.6,0.59,167.39,0.56,9.04,-0.03,142.78,46.21,64.85,-136.81
13.11.2013,637,213,171,82,4,89,231.23,1.85,213.08,0.44,166.83,0.56,9.07,-0.03,130.62,46.25,64.4,-137.84
12.11.2013,638,194,215,65,12,62,230.22,348.46,212.72,0.28,166.27,0.56,9.1,-0.03,118.24,46.45,63.95,-138.87
11.11.2013,596,126,278,47,5,62,229.22,334.83,212.52,0.11,165.71,0.56,9.12,-0.03,105.61,46.82,63.51,-139.91
10.11.2013,754,115,335,82,4,112,228.21,320.95,212.51,-0.08,165.14,0.57,9.15,-0.03,92.74,47.37,63.07,-140.94
09.11.2013,727,136,305,116,6,146,227.21,306.84,212.68,-0.27,164.58,0.57,9.18,-0.03,79.63,48.11,62.63,-141.97
08.11.2013,678,214,307,102,10,113,226.2,292.52,213.06,-0.47,164.01,0.57,9.21,-0.03,66.32,49.05,62.2,-143.01
07.11.2013,544,189,176,95,8,111,225.2,278.05,213.62,-0.66,163.44,0.57,9.24,-0.03,52.85,50.18,61.76,-144.04
06.11.2013,601,203,180,105,4,124,224.2,263.48,214.37,-0.84,162.87,0.57,9.27,-0.03,39.29,51.5,61.33,-145.08
05.11.2013,552,242,189,97,9,105,223.19,248.92,215.29,-1.0,162.3,0.57,9.3,-0.03,25.72,52.99,60.9,-146.11
04.11.2013,665,202,280,85,3,96,222.19,234.45,216.35,-1.13,161.72,0.57,9.33,-0.03,12.26,54.63,60.47,-147.14
03.11.2013,712,154,343,89,12,110,221.19,220.18,217.53,-1.22,161.15,0.58,9.37,-0.03,-1.0,56.38,60.04,-148.18
02.11.2013,723,130,366,72,7,88,220.19,206.19,218.78,-1.28,160.57,0.58,9.4,-0.03,-13.99,58.21,59.61,-149.21
01.11.2013,672,178,315,74,8,90,219.18,192.54,220.08,-1.3,160.0,0.58,9.43,-0.03,-26.64,60.08,59.19,-150.25
31.10.2013,678,296,274,103,11,122,218.18,179.26,221.37,-1.28,159.42,0.58,9.47,-0.03,-38.93,61.95,58.77,-151.28
30.10.2013,739,292,272,97,8,107,217.18,166.33,222.62,-1.22,158.84,0.58,9.5,-0.03,-50.85,63.78,58.35,-152.32
29.10.2013,774,247,319,103,5,111,216.18,153.75,223.79,-1.13,158.26,0.58,9.53,-0.03,-62.44,65.53,57.93,-153.35
28.10.2013,811,206,378,106,10,141,215.19,141.45,224.86,-1.01,157.67,0.58,9.57,-0.04,-73.74,67.19,57.51,-154.38
27.10.2013,994,137,505,83,9,105,214.19,129.36,225.8,-0.88,157.09,0.58,9.6,-0.04,-84.82,68.71,57.1,-155.42
26.10.2013,978,138,488,109,11,133,213.15,116.93,226.64,-0.72,156.48,0.59,9.64,-0.04,-96.22,70.16,56.67,-156.49
25.10.2013,836,253,379,111,7,126,212.15,105.06,227.28,-0.57,155.89,0.59,9.68,-0.04,-107.09,71.39,56.26,-157.53
24.10.2013,1148,291,440,129,12,153,211.15,93.18,227.78,-0.42,155.31,0.59,9.71,-0.04,-117.97,72.47,55.85,-158.56
23.10.2013,794,315,331,94,9,107,210.16,81.22,228.13,-0.27,154.72,0.59,9.75,-0.04,-128.94,73.41,55.44,-159.59
22.10.2013,868,276,384,117,12,122,209.16,69.1,228.33,-0.13,154.13,0.59,9.79,-0.04,-140.07,74.2,55.03,-160.62
21.10.2013,833,252,385,120,16,155,208.17,56.78,228.39,0.0,153.54,0.59,9.83,-0.04,-151.39,74.86,54.63,-161.66
20.10.2013,958,134,540,99,16,113,207.18,44.21,228.33,0.13,152.95,0.59,9.86,-0.04,-162.96,75.38,54.23,-162.69
19.10.2013,956,131,497,96,11,111,206.18,31.38,228.14,0.24,152.35,0.59,9.9,-0.04,-174.8,75.79,53.83,-163.72
18.10.2013,748,236,361,111,11,132,205.19,18.28,227.84,0.35,151.76,0.59,9.94,-0.04,173.09,76.08,53.43,-164.75
17.10.2013,836,308,369,97,12,101,204.2,4.91,227.44,0.45,151.17,0.6,9.98,-0.04,160.71,76.28,53.03,-165.78
16.10.2013,828,312,372,118,10,137,203.21,351.3,226.95,0.54,150.57,0.6,10.02,-0.04,148.1,76.38,52.64,-166.81
15.10.2013,868,300,409,91,5,104,202.21,337.5,226.36,0.62,149.97,0.6,10.06,-0.04,135.28,76.39,52.24,-167.84
14.10.2013,974,246,485,114,12,144,201.22,323.53,225.71,0.7,149.38,0.6,10.1,-0.04,122.3,76.33,51.85,-168.87
13.10.2013,1073,152,566,129,19,166,200.23,309.44,224.98,0.76,148.78,0.6,10.14,-0.04,109.21,76.2,51.46,-169.9
12.10.2013,1024,164,567,94,12,121,199.24,295.27,224.18,0.83,148.18,0.6,10.18,-0.04,96.03,76.0,51.07,-170.93
11.10.2013,992,248,506,127,10,139,198.25,281.07,223.33,0.88,147.57,0.6,10.22,-0.04,82.82,75.75,50.68,-171.96
10.10.2013,929,286,420,81,6,88,197.27,266.87,222.42,0.93,146.97,0.6,10.26,-0.04,69.61,75.45,50.29,-172.99
09.10.2013,884,273,407,102,13,117,196.28,252.71,221.46,0.98,146.37,0.6,10.3,-0.04,56.43,75.09,49.91,-174.02
08.10.2013,860,286,406,96,9,102,195.29,238.62,220.46,1.02,145.77,0.6,10.34,-0.04,43.33,74.7,49.52,-175.05
07.10.2013,850,269,456,76,15,83,194.3,224.65,219.42,1.06,145.16,0.61,10.38,-0.04,30.34,74.26,49.14,-176.07
06.10.2013,981,143,516,103,11,148,193.31,210.83,218.34,1.1,144.55,0.61,10.42,-0.04,17.52,73.78,48.76,-177.1
05.10.2013,904,130,466,99,12,142,192.33,197.22,217.22,1.13,143.95,0.61,10.46,-0.04,4.89,73.27,48.38,-178.13
04.10.2013,711,236,306,118,13,126,191.34,183.85,216.07,1.16,143.34,0.61,10.5,-0.04,-7.49,72.73,48.01,-179.15
03.10.2013,731,311,292,77,6,83,190.36,170.76,214.89,1.19,142.73,0.61,10.54,-0.04,-19.6,72.16,47.63,179.82
02.10.2013,804,256,362,75,8,95,189.37,157.94,213.69,1.22,142.12,0.61,10.58,-0.04,-31.43,71.57,47.26,178.8
01.10.2013,818,241,375,104,10,112,188.39,145.4,212.45,1.25,141.51,0.61,10.62,-0.04,-42.99,70.95,46.88,177.77
30.09.2013,693,228,344,109,11,136,187.41,133.11,211.19,1.27,140.9,0.61,10.66,-0.04,-54.3,70.3,46.51,176.75
29.09.2013,948,131,482,73,11,84,186.42,121.02,209.91,1.29,140.28,0.61,10.7,-0.04,-65.4,69.63,46.14,175.72
28.09.2013,964,135,510,109,8,134,185.44,109.08,208.61,1.32,139.67,0.61,10.74,-0.04,-76.36,68.94,45.77,174.7
27.09.2013,794,264,390,116,7,127,184.46,97.21,207.28,1.34,139.05,0.62,10.78,-0.04,-87.25,68.23,45.41,173.68
26.09.2013,784,242,306,111,6,128,183.48,85.34,205.93,1.36,138.44,0.62,10.82,-0.04,-98.14,67.5,45.04,172.66
25.09.2013,747,272,306,88,6,102,182.5,73.38,204.57,1.38,137.82,0.62,10.86,-0.04,-109.12,66.75,44.68,171.64
24.09.2013,809,264,383,111,7,132,181.52,61.24,203.18,1.4,137.2,0.62,10.9,-0.04,-120.28,65.98,44.32,170.62
23.09.2013,750,228,362,116,9,151,180.54,48.86,201.77,1.41,136.58,0.62,10.94,-0.04,-131.68,65.19,43.96,169.6
22.09.2013,976,155,547,79,19,105,179.56,36.17,200.35,1.43,135.97,0.62,10.98,-0.04,-143.39,64.38,43.6,168.58
21.09.2013,902,124,498,105,11,142,178.58,23.14,198.91,1.45,135.35,0.62,11.02,-0.04,-155.45,63.56,43.24,167.57
20.09.2013,711,234,336,108,8,115,177.61,9.73,197.45,1.47,134.72,0.62,11.06,-0.04,-167.88,62.72,42.88,166.55
19.09.2013,735,276,294,84,4,120,176.63,355.98,195.97,1.49,134.1,0.62,11.09,-0.04,179.35,61.87,42.53,165.54
18.09.2013,700,295,280,109,7,124,175.66,341.92,194.47,1.5,133.48,0.62,11.13,-0.04,166.26,60.99,42.17,164.52
17.09.2013,658,241,276,85,11,105,174.68,327.63,192.96,1.52,132.86,0.62,11.17,-0.04,152.95,60.1,41.82,163.51
16.09.2013,734,231,379,101,7,139,173.7,313.2,191.43,1.54,132.23,0.62,11.21,-0.04,139.5,59.19,41.47,162.49
15.09.2013,1120,129,645,107,13,144,172.73,298.74,189.88,1.56,131.61,0.63,11.25,-0.04,126.01,58.27,41.12,161.48
14.09.2013,905,139,439,98,12,138,171.76,284.33,188.31,1.58,130.98,0.63,11.28,-0.04,112.58,57.33,40.77,160.47
13.09.2013,772,238,349,122,8,137,170.78,270.04,186.73,1.59,130.36,0.63,11.32,-0.04,99.26,56.37,40.43,159.46
12.09.2013,831,253,357,115,11,138,169.81,255.91,185.12,1.61,129.73,0.63,11.36,-0.04,86.1,55.39,40.08,158.45
11.09.2013,824,261,393,108,11,139,168.84,241.97,183.5,1.63,129.1,0.63,11.4,-0.04,73.13,54.4,39.74,157.44
10.09.2013,733,272,354,111,4,131,167.86,228.21,181.86,1.65,128.47,0.63,11.43,-0.04,60.34,53.39,39.39,156.43
09.09.2013,906,215,505,146,8,184,166.89,214.63,180.2,1.67,127.84,0.63,11.47,-0.04,47.74,52.36,39.05,155.42
08.09.2013,1035,127,611,112,13,134,165.92,201.24,178.52,1.69,127.21,0.63,11.5,-0.04,35.32,51.31,38.71,154.42
07.09.2013,970,121,551,128,17,136,164.95,188.04,176.82,1.71,126.58,0.63,11.54,-0.03,23.09,50.25,38.37,153.41
06.09.2013,758,234,358,130,8,153,163.98,175.03,175.11,1.73,125.94,0.63,11.57,-0.03,11.05,49.16,38.03,152.41
05.09.2013,785,223,333,94,17,104,163.01,162.22,173.37,1.75,125.31,0.63,11.61,-0.03,-0.78,48.06,37.7,151.4
04.09.2013,751,292,312,94,7,134,162.04,149.62,171.61,1.77,124.68,0.63,11.64,-0.03,-12.42,46.94,37.36,150.4
03.09.2013,669,231,312,100,6,116,161.07,137.23,169.83,1.79,124.04,0.64,11.67,-0.03,-23.84,45.79,37.03,149.4
02.09.2013,706,211,342,88,11,103,160.1,125.03,168.03,1.81,123.4,0.64,11.71,-0.03,-35.07,44.63,36.7,148.39
01.09.2013,1142,141,691,96,14,113,159.13,112.99,166.22,1.83,122.77,0.64,11.74,-0.03,-46.14,43.45,36.36,147.39
31.08.2013,913,143,532,102,18,124,158.16,101.08,164.38,1.85,122.13,0.64,11.77,-0.03,-57.08,42.25,36.03,146.39
30.08.2013,812,209,442,112,14,127,157.2,89.24,162.52,1.87,121.49,0.64,11.8,-0.03,-67.96,41.02,35.71,145.4
29.08.2013,774,216,346,104,9,127,156.23,77.39,160.63,1.89,120.85,0.64,11.83,-0.03,-78.84,39.78,35.38,144.4
28.08.2013,822,278,420,92,3,111,155.26,65.46,158.73,1.91,120.21,0.64,11.86,-0.03,-89.81,38.52,35.05,143.4
27.08.2013,810,242,334,99,9,135,154.3,53.35,156.81,1.93,119.57,0.64,11.89,-0.03,-100.95,37.24,34.73,142.41
26.08.2013,766,215,386,117,7,143,153.33,40.98,154.87,1.95,118.93,0.64,11.92,-0.03,-112.35,35.94,34.4,141.41
25.08.2013,921,109,559,97,15,152,152.37,28.27,152.92,1.97,118.29,0.64,11.95,-0.03,-124.09,34.63,34.08,140.42
24.08.2013,972,124,533,112,8,145,151.4,15.16,150.94,1.98,117.64,0.64,11.98,-0.03,-136.24,33.3,33.76,139.43
23.08.2013,860,211,435,88,5,110,150.44,1.6,148.95,2.0,117.0,0.64,12.0,-0.03,-148.84,31.95,33.44,138.44
22.08.2013,811,228,368,89,9,96,149.48,347.6,146.95,2.01,116.35,0.65,12.03,-0.03,-161.87,30.6,33.12,137.45
21.08.2013,1829,237,386,70,8,83,148.51,333.21,144.94,2.02,115.71,0.65,12.06,-0.03,-175.3,29.23,32.81,136.46
20.08.2013,780,211,380,97,5,123,147.55,318.52,142.92,2.02,115.06,0.65,12.08,-0.03,170.96,27.86,32.49,135.47
19.08.2013,936,182,513,102,4,142,146.59,303.66,140.9,2.02,114.42,0.65,12.11,-0.02,157.07,26.48,32.17,134.48
18.08.2013,931,112,585,104,15,121,145.63,288.78,138.87,2.02,113.77,0.65,12.13,-0.02,143.15,25.11,31.86,133.5
17.08.2013,863,120,530,94,7,116,144.67,274.01,136.86,2.01,113.12,0.65,12.15,-0.02,129.35,23.74,31.55,132.51
15.08.2013,862,126,549,91,14,121,142.74,245.22,132.85,1.98,111.82,0.65,12.2,-0.02,102.48,21.03,30.93,130.54
16.08.2013,890,156,506,103,6,129,143.71,259.47,134.85,2.0,112.47,0.65,12.18,-0.02,115.77,22.38,31.24,131.53
14.08.2013,989,257,613,115,5,147,141.78,231.28,130.88,1.96,111.17,0.65,12.22,-0.02,89.5,19.71,30.62,129.56
13.08.2013,764,249,387,105,14,136,140.82,217.66,128.93,1.93,110.52,0.65,12.24,-0.02,76.83,18.42,30.31,128.58
12.08.2013,849,203,472,110,6,125,139.86,204.31,127.02,1.89,109.86,0.65,12.26,-0.02,64.45,17.16,30.0,127.6
11.08.2013,1115,124,678,116,12,149,138.9,191.21,125.15,1.85,109.21,0.65,12.28,-0.02,52.31,15.94,29.69,126.62
10.08.2013,887,138,515,120,14,167,137.94,178.33,123.33,1.8,108.56,0.65,12.3,-0.02,40.39,14.77,29.39,125.64
09.08.2013,855,214,446,104,10,116,136.98,165.64,121.56,1.74,107.9,0.66,12.32,-0.02,28.66,13.66,29.08,124.67
08.08.2013,959,228,518,89,6,106,136.03,153.13,119.84,1.68,107.24,0.66,12.34,-0.02,17.1,12.6,28.78,123.69
07.08.2013,868,203,458,104,11,127,135.07,140.78,118.2,1.61,106.59,0.66,12.35,-0.02,5.71,11.61,28.48,122.71
06.08.2013,845,233,423,112,6,129,134.11,128.58,116.62,1.54,105.93,0.66,12.37,-0.02,-5.53,10.69,28.18,121.74
05.08.2013,811,226,454,91,9,106,133.15,116.52,115.12,1.46,105.27,0.66,12.38,-0.01,-16.63,9.85,27.88,120.77
04.08.2013,1039,142,647,100,11,142,132.19,104.57,113.69,1.38,104.61,0.66,12.4,-0.01,-27.62,9.08,27.58,119.79
03.08.2013,997,130,590,128,27,148,131.23,92.71,112.35,1.3,103.95,0.66,12.41,-0.01,-38.52,8.4,27.28,118.82
02.08.2013,926,209,430,103,6,120,130.28,80.9,111.1,1.21,103.29,0.66,12.42,-0.01,-49.38,7.81,26.99,117.85
01.08.2013,840,189,414,97,11,113,129.32,69.07,109.93,1.12,102.63,0.66,12.44,-0.01,-60.25,7.3,26.69,116.88
31.07.2013,793,189,350,108,9,136,128.36,57.16,108.85,1.03,101.97,0.66,12.45,-0.01,-71.2,6.89,26.4,115.92
30.07.2013,814,230,400,91,5,114,127.41,45.09,107.87,0.94,101.3,0.66,12.46,-0.01,-82.32,6.57,26.1,114.95
29.07.2013,930,190,531,98,8,120,126.45,32.76,106.98,0.84,100.64,0.66,12.47,-0.01,-93.69,6.34,25.81,113.98
28.07.2013,1155,111,717,80,4,103,125.49,20.09,106.19,0.74,99.97,0.67,12.48,-0.01,-105.4,6.21,25.52,113.02
27.07.2013,1013,134,619,108,11,135,124.54,7.01,105.49,0.65,99.31,0.67,12.48,-0.01,-117.53,6.18,25.23,112.05
26.07.2013,874,207,446,128,9,146,123.58,353.45,104.89,0.55,98.64,0.67,12.49,-0.01,-130.13,6.25,24.94,111.09
25.07.2013,838,240,384,91,9,105,122.63,339.4,104.4,0.45,97.97,0.67,12.5,-0.01,-143.22,6.42,24.65,110.13
24.07.2013,802,268,419,91,6,106,121.67,324.89,104.0,0.35,97.31,0.67,12.5,-0.01,-156.78,6.69,24.37,109.17
23.07.2013,778,223,365,114,4,133,120.72,310.0,103.69,0.25,96.64,0.67,12.51,-0.0,-170.72,7.06,24.08,108.21
22.07.2013,930,207,548,116,9,149,119.76,294.87,103.49,0.16,95.97,0.67,12.51,-0.0,175.11,7.52,23.8,107.25
21.07.2013,1162,141,730,124,14,159,118.81,279.67,103.38,0.06,95.3,0.67,12.52,-0.0,160.86,8.08,23.51,106.29
20.07.2013,1079,120,646,91,5,134,117.86,264.59,103.37,-0.03,94.63,0.67,12.52,-0.0,146.73,8.74,23.23,105.34
19.07.2013,949,191,511,117,3,129,116.9,249.75,103.44,-0.12,93.95,0.67,12.52,-0.0,132.85,9.49,22.95,104.38
18.07.2013,941,239,496,93,7,100,115.95,235.27,103.61,-0.21,93.28,0.67,12.52,-0.0,119.33,10.33,22.67,103.43
17.07.2013,922,235,460,94,5,119,114.99,221.2,103.86,-0.29,92.61,0.67,12.52,0.0,106.2,11.25,22.39,102.47
16.07.2013,858,232,431,94,5,114,114.04,207.52,104.18,-0.36,91.93,0.67,12.52,0.0,93.48,12.25,22.11,101.52
15.07.2013,944,221,510,92,9,127,113.09,194.22,104.57,-0.43,91.26,0.68,12.52,0.0,81.13,13.32,21.83,100.57
14.07.2013,1074,119,641,94,9,129,112.13,181.24,105.03,-0.49,90.58,0.68,12.52,0.0,69.11,14.45,21.55,99.61
13.07.2013,896,136,490,88,10,138,111.18,168.54,105.54,-0.54,89.9,0.68,12.51,0.0,57.36,15.64,21.27,98.66
12.07.2013,862,225,460,107,13,129,110.22,156.07,106.1,-0.58,89.23,0.68,12.51,0.0,45.84,16.87,21.0,97.71
11.07.2013,939,252,495,95,4,131,109.27,143.77,106.69,-0.61,88.55,0.68,12.51,0.01,34.5,18.14,20.72,96.76
10.07.2013,980,250,528,125,9,158,108.32,131.63,107.31,-0.62,87.87,0.68,12.5,0.01,23.31,19.44,20.45,95.82
09.07.2013,941,266,495,103,8,118,107.36,119.6,107.94,-0.63,87.19,0.68,12.49,0.01,12.24,20.75,20.17,94.87
08.07.2013,965,197,516,118,8,143,106.41,107.67,108.57,-0.63,86.51,0.68,12.49,0.01,1.26,22.06,19.9,93.92
07.07.2013,1324,132,852,90,8,121,105.45,95.8,109.19,-0.62,85.82,0.68,12.48,0.01,-9.65,23.37,19.63,92.98
06.07.2013,1176,140,711,124,7,149,104.5,83.98,109.8,-0.59,85.14,0.68,12.47,0.01,-20.52,24.66,19.36,92.03
05.07.2013,1008,210,567,119,9,140,103.55,72.17,110.38,-0.56,84.46,0.68,12.46,0.01,-31.38,25.92,19.09,91.09
04.07.2013,959,256,507,119,17,128,102.59,60.32,110.92,-0.52,83.77,0.69,12.45,0.01,-42.27,27.14,18.82,90.14
03.07.2013,901,291,480,104,5,130,101.64,48.38,111.41,-0.47,83.09,0.69,12.44,0.01,-53.26,28.32,18.55,89.2
02.07.2013,916,242,475,98,6,114,100.69,36.28,111.85,-0.41,82.4,0.69,12.43,0.01,-64.41,29.45,18.29,88.26
01.07.2013,903,199,470,83,10,103,99.73,23.95,112.24,-0.35,81.71,0.69,12.41,0.01,-75.78,30.52,18.02,87.32
30.06.2013,1074,120,578,93,13,139,98.78,11.31,112.55,-0.28,81.02,0.69,12.4,0.01,-87.47,31.53,17.75,86.38
29.06.2013,923,130,561,121,8,146,97.82,358.29,112.8,-0.21,80.34,0.69,12.39,0.01,-99.53,32.47,17.49,85.44
28.06.2013,737,236,391,102,6,121,96.87,344.82,112.98,-0.14,79.65,0.69,12.37,0.02,-112.05,33.34,17.23,84.5
27.06.2013,737,272,301,84,9,108,95.92,330.87,113.09,-0.07,78.96,0.69,12.36,0.02,-125.05,34.13,16.96,83.56
26.06.2013,634,243,258,99,8,116,94.96,316.44,113.11,0.01,78.26,0.69,12.34,0.02,-138.52,34.85,16.7,82.63
25.06.2013,732,235,318,113,8,144,94.01,301.6,113.07,0.09,77.57,0.69,12.32,0.02,-152.41,35.49,16.44,81.69
24.06.2013,1033,219,591,96,6,110,93.06,286.46,112.94,0.16,76.88,0.69,12.3,0.02,-166.59,36.06,16.18,80.75
23.06.2013,1145,127,644,99,15,153,92.1,271.18,112.74,0.24,76.19,0.69,12.28,0.02,179.08,36.55,15.92,79.82
22.06.2013,1080,147,637,107,8,142,91.15,255.95,112.46,0.31,75.49,0.7,12.26,0.02,164.8,36.97,15.66,78.89
21.06.2013,947,219,492,130,11,180,90.2,240.92,112.11,0.39,74.79,0.7,12.24,0.02,150.72,37.32,15.4,77.95
20.06.2013,870,226,417,112,10,125,89.24,226.23,111.69,0.46,74.1,0.7,12.22,0.02,136.99,37.59,15.14,77.02
19.06.2013,898,250,434,110,5,124,88.29,211.96,111.19,0.53,73.4,0.7,12.2,0.02,123.67,37.79,14.89,76.09
18.06.2013,916,251,417,99,8,118,87.33,198.14,110.62,0.6,72.7,0.7,12.18,0.02,110.8,37.92,14.63,75.16
17.06.2013,917,218,477,105,5,127,86.38,184.75,109.99,0.67,72.0,0.7,12.15,0.02,98.37,37.99,14.38,74.23
16.06.2013,1114,138,653,109,12,139,85.42,171.75,109.29,0.73,71.3,0.7,12.13,0.02,86.33,37.99,14.12,73.29
15.06.2013,1089,118,600,120,10,133,84.47,159.09,108.52,0.8,70.6,0.7,12.1,0.03,74.62,37.92,13.87,72.36
14.06.2013,959,261,459,103,6,115,83.51,146.71,107.7,0.86,69.9,0.7,12.08,0.03,63.19,37.8,13.61,71.44
13.06.2013,880,262,412,99,9,119,82.56,134.53,106.81,0.92,69.2,0.7,12.05,0.03,51.97,37.61,13.36,70.51
12.06.2013,1010,259,523,95,8,107,81.6,122.51,105.86,0.98,68.49,0.7,12.02,0.03,40.91,37.36,13.11,69.58
11.06.2013,869,243,403,100,8,128,80.65,110.59,104.85,1.04,67.79,0.71,12.0,0.03,29.95,37.06,12.86,68.65
10.06.2013,1577,211,449,96,9,104,79.69,98.74,103.78,1.09,67.08,0.71,11.97,0.03,19.05,36.7,12.61,67.72
09.06.2013,1113,123,646,87,15,99,78.73,86.92,102.66,1.15,66.38,0.71,11.94,0.03,8.18,36.28,12.36,66.79
08.06.2013,1109,126,611,97,4,124,77.78,75.08,101.48,1.2,65.67,0.71,11.91,0.03,-2.69,35.81,12.11,65.87
07.06.2013,979,246,482,108,6,121,76.82,63.21,100.25,1.26,64.96,0.71,11.88,0.03,-13.61,35.29,11.86,64.94
06.06.2013,1142,282,642,65,4,85,75.86,51.26,98.97,1.31,64.25,0.71,11.85,0.03,-24.6,34.72,11.61,64.02
05.06.2013,848,220,368,68,4,82,74.9,39.2,97.63,1.36,63.54,0.71,11.81,0.03,-35.7,34.09,11.36,63.09
04.06.2013,709,238,299,78,5,94,73.95,26.98,96.25,1.41,62.83,0.71,11.78,0.03,-46.96,33.41,11.11,62.17
03.06.2013,781,207,354,95,6,107,72.99,14.55,94.81,1.46,62.12,0.71,11.75,0.03,-58.44,32.69,10.87,61.24
02.06.2013,944,121,572,73,4,99,72.03,1.85,93.32,1.51,61.41,0.71,11.71,0.03,-70.18,31.91,10.62,60.32
01.06.2013,882,116,448,86,8,117,71.07,348.82,91.78,1.56,60.69,0.71,11.68,0.04,-82.25,31.09,10.38,59.39
31.05.2013,916,189,478,111,15,144,70.11,335.42,90.19,1.61,59.98,0.71,11.64,0.04,-94.7,30.21,10.13,58.47
30.05.2013,816,140,455,62,16,82,69.16,321.61,88.56,1.66,59.27,0.72,11.61,0.04,-107.55,29.29,9.89,57.55
29.05.2013,740,244,342,126,6,156,68.2,307.38,86.87,1.71,58.55,0.72,11.57,0.04,-120.82,28.32,9.65,56.63
28.05.2013,635,246,245,86,5,114,67.24,292.77,85.14,1.76,57.83,0.72,11.53,0.04,-134.46,27.31,9.4,55.7
27.05.2013,832,228,412,78,6,89,66.28,277.86,83.36,1.8,57.12,0.72,11.5,0.04,-148.41,26.25,9.16,54.78
26.05.2013,859,120,465,54,5,77,65.32,262.77,81.54,1.85,56.4,0.72,11.46,0.04,-162.55,25.14,8.92,53.86
25.05.2013,775,107,352,79,8,95,64.36,247.64,79.67,1.89,55.68,0.72,11.42,0.04,-176.72,23.99,8.68,52.94
24.05.2013,743,219,310,93,7,123,63.4,232.64,77.76,1.93,54.96,0.72,11.38,0.04,169.24,22.8,8.44,52.02
23.05.2013,764,214,313,81,3,108,62.44,217.89,75.8,1.97,54.24,0.72,11.34,0.04,155.45,21.57,8.2,51.1
